"LA BAIE DEPARTURE (LA STATION BIOLOGIQUE DU PACIFIQUE):
TOUS LES JOURS LA TEMPÉRATURE ET SALINITÉ DE SURFACE DE LA MER",,,,
6/14/1955,26.7,14.7,49.2103,-123.9554
6/15/1955,99.9,99.9,49.2103,-123.9554
6/16/1955,26.8,14.2,49.2103,-123.9554
6/17/1955,26.9,14,49.2103,-123.9554
6/18/1955,29,13.1,49.2103,-123.9554
6/19/1955,28.9,12.6,49.2103,-123.9554
6/20/1955,26.9,14.9,49.2103,-123.9554
6/21/1955,20.5,14.8,49.2103,-123.9554
6/22/1955,20.6,15.4,49.2103,-123.9554
6/23/1955,21.3,15.2,49.2103,-123.9554
6/24/1955,27.1,12.3,49.2103,-123.9554
6/25/1955,27.3,12.8,49.2103,-123.9554
6/26/1955,26.5,13.2,49.2103,-123.9554
6/27/1955,26.7,13.3,49.2103,-123.9554
6/28/1955,27.6,12.4,49.2103,-123.9554
6/29/1955,26.3,13,49.2103,-123.9554
6/30/1955,27.1,12.2,49.2103,-123.9554
7/1/1955,16.9,14,49.2103,-123.9554
7/2/1955,15.5,16.3,49.2103,-123.9554
7/3/1955,16.6,15.8,49.2103,-123.9554
7/4/1955,19.8,15.9,49.2103,-123.9554
7/5/1955,24.8,15.9,49.2103,-123.9554
7/6/1955,25,14.9,49.2103,-123.9554
7/7/1955,22,15.1,49.2103,-123.9554
7/8/1955,19.7,14.9,49.2103,-123.9554
7/9/1955,16,16.9,49.2103,-123.9554
7/10/1955,12.7,17.2,49.2103,-123.9554
7/11/1955,22.9,15.7,49.2103,-123.9554
7/12/1955,24.9,16.7,49.2103,-123.9554
7/13/1955,23.9,16.9,49.2103,-123.9554
7/14/1955,12.3,19.7,49.2103,-123.9554
7/15/1955,13.7,20.1,49.2103,-123.9554
7/16/1955,11.5,18.8,49.2103,-123.9554
7/17/1955,19.1,18.4,49.2103,-123.9554
7/18/1955,19.2,17.8,49.2103,-123.9554
7/19/1955,18.9,18.3,49.2103,-123.9554
7/20/1955,13.9,19,49.2103,-123.9554
7/21/1955,14.6,17.8,49.2103,-123.9554
7/22/1955,17.9,17.8,49.2103,-123.9554
7/23/1955,18.6,18.5,49.2103,-123.9554
7/24/1955,18.2,19.2,49.2103,-123.9554
7/25/1955,19.8,18.1,49.2103,-123.9554
7/26/1955,24.7,14.8,49.2103,-123.9554
7/27/1955,24.1,15,49.2103,-123.9554
7/28/1955,23.6,15.3,49.2103,-123.9554
7/29/1955,24.2,16.2,49.2103,-123.9554
7/30/1955,24.8,14.3,49.2103,-123.9554
7/31/1955,24.8,14.6,49.2103,-123.9554
8/1/1955,22.7,15.2,49.2103,-123.9554
8/2/1955,14.3,16.5,49.2103,-123.9554
8/3/1955,15.5,16.5,49.2103,-123.9554
8/4/1955,16.4,17.2,49.2103,-123.9554
8/5/1955,19,17.6,49.2103,-123.9554
8/6/1955,20.5,16.7,49.2103,-123.9554
8/7/1955,21.5,17.3,49.2103,-123.9554
8/8/1955,22.3,16.6,49.2103,-123.9554
8/9/1955,21.7,16.9,49.2103,-123.9554
8/10/1955,21.7,17.1,49.2103,-123.9554
8/11/1955,21.9,17.4,49.2103,-123.9554
8/12/1955,23,16.6,49.2103,-123.9554
8/13/1955,22.9,17.5,49.2103,-123.9554
8/14/1955,21,18.6,49.2103,-123.9554
8/15/1955,21.1,18.1,49.2103,-123.9554
8/16/1955,21.1,18.5,49.2103,-123.9554
8/17/1955,21.9,17.9,49.2103,-123.9554
8/18/1955,22.7,18.5,49.2103,-123.9554
8/19/1955,22.2,18.1,49.2103,-123.9554
8/20/1955,21.9,17,49.2103,-123.9554
8/21/1955,20.9,16.9,49.2103,-123.9554
8/22/1955,19.8,17.5,49.2103,-123.9554
8/23/1955,20.4,17.8,49.2103,-123.9554
8/24/1955,21,17.5,49.2103,-123.9554
8/25/1955,21.2,17.3,49.2103,-123.9554
8/26/1955,21.7,17.9,49.2103,-123.9554
8/27/1955,22.6,18.4,49.2103,-123.9554
8/28/1955,22.7,18.2,49.2103,-123.9554
8/29/1955,21.3,19.1,49.2103,-123.9554
8/30/1955,22,18.8,49.2103,-123.9554
8/31/1955,22.7,18.2,49.2103,-123.9554
9/1/1955,25.4,15.1,49.2103,-123.9554
9/2/1955,27.9,13.4,49.2103,-123.9554
9/3/1955,25.9,14.8,49.2103,-123.9554
9/4/1955,23.9,16.3,49.2103,-123.9554
9/5/1955,24.1,16.3,49.2103,-123.9554
9/6/1955,24.3,16.3,49.2103,-123.9554
9/7/1955,24.5,16.3,49.2103,-123.9554
9/8/1955,25.3,15.6,49.2103,-123.9554
9/9/1955,25.9,14.9,49.2103,-123.9554
9/10/1955,26.9,14.5,49.2103,-123.9554
9/11/1955,26.9,14.2,49.2103,-123.9554
9/12/1955,27.2,13.8,49.2103,-123.9554
9/13/1955,27.6,13.5,49.2103,-123.9554
9/14/1955,28.4,11.1,49.2103,-123.9554
9/15/1955,28.6,10.8,49.2103,-123.9554
9/16/1955,29.1,10.8,49.2103,-123.9554
9/17/1955,27.5,11.9,49.2103,-123.9554
9/18/1955,25.8,12.9,49.2103,-123.9554
9/19/1955,24.1,13.9,49.2103,-123.9554
9/20/1955,24.4,13.9,49.2103,-123.9554
9/21/1955,24.8,13.9,49.2103,-123.9554
9/22/1955,25.4,13.3,49.2103,-123.9554
9/23/1955,26,13.2,49.2103,-123.9554
9/24/1955,26.1,13.2,49.2103,-123.9554
9/25/1955,26.2,13.1,49.2103,-123.9554
9/26/1955,26.3,13.1,49.2103,-123.9554
9/27/1955,26.3,13.6,49.2103,-123.9554
9/28/1955,26.5,13.3,49.2103,-123.9554
9/29/1955,26.6,13.2,49.2103,-123.9554
9/30/1955,27,13,49.2103,-123.9554
10/1/1955,27.1,13.4,49.2103,-123.9554
10/2/1955,26.8,13.7,49.2103,-123.9554
10/3/1955,27,13.1,49.2103,-123.9554
10/4/1955,27.6,11.7,49.2103,-123.9554
10/5/1955,27.7,11.4,49.2103,-123.9554
10/6/1955,27.9,11.3,49.2103,-123.9554
10/7/1955,28.1,10.8,49.2103,-123.9554
10/8/1955,28.6,9.9,49.2103,-123.9554
10/9/1955,28.9,9.8,49.2103,-123.9554
10/10/1955,29.2,9.6,49.2103,-123.9554
10/11/1955,28.5,9.4,49.2103,-123.9554
10/12/1955,28.1,9.7,49.2103,-123.9554
10/13/1955,28.5,10.1,49.2103,-123.9554
10/14/1955,27.4,10.7,49.2103,-123.9554
10/15/1955,26.9,11.3,49.2103,-123.9554
10/16/1955,26.8,10.6,49.2103,-123.9554
10/17/1955,26.6,11.4,49.2103,-123.9554
10/18/1955,26.8,10.8,49.2103,-123.9554
10/19/1955,26.8,10.7,49.2103,-123.9554
10/20/1955,27.2,10.4,49.2103,-123.9554
10/21/1955,27.2,10.7,49.2103,-123.9554
10/22/1955,27.1,10.8,49.2103,-123.9554
10/23/1955,27.7,10.5,49.2103,-123.9554
10/24/1955,27.1,10.5,49.2103,-123.9554
10/25/1955,26.9,10.5,49.2103,-123.9554
10/26/1955,26.2,9.2,49.2103,-123.9554
10/27/1955,26,9,49.2103,-123.9554
10/28/1955,26.1,9.7,49.2103,-123.9554
10/29/1955,24.8,9,49.2103,-123.9554
10/30/1955,28.9,8.8,49.2103,-123.9554
10/31/1955,27.8,8.6,49.2103,-123.9554
11/1/1955,25.9,8.9,49.2103,-123.9554
11/2/1955,24.8,8.2,49.2103,-123.9554
11/3/1955,24.4,8.3,49.2103,-123.9554
11/4/1955,26.3,8.7,49.2103,-123.9554
11/5/1955,24.9,8.6,49.2103,-123.9554
11/6/1955,22.6,8.6,49.2103,-123.9554
11/7/1955,24.3,8.9,49.2103,-123.9554
11/8/1955,24.3,9.2,49.2103,-123.9554
11/9/1955,22.7,9.2,49.2103,-123.9554
11/10/1955,27,8.9,49.2103,-123.9554
11/11/1955,27.2,99.9,49.2103,-123.9554
11/12/1955,27,7.6,49.2103,-123.9554
11/13/1955,26.2,5.4,49.2103,-123.9554
11/14/1955,27.5,7,49.2103,-123.9554
11/15/1955,27.2,5.6,49.2103,-123.9554
11/16/1955,27.4,6.3,49.2103,-123.9554
11/17/1955,27.5,5.6,49.2103,-123.9554
11/18/1955,27.7,6.4,49.2103,-123.9554
11/19/1955,27.5,7.5,49.2103,-123.9554
11/20/1955,27.6,7.3,49.2103,-123.9554
11/21/1955,29,7.5,49.2103,-123.9554
11/22/1955,28.3,7.2,49.2103,-123.9554
11/23/1955,27.5,6.7,49.2103,-123.9554
11/24/1955,26.6,6.4,49.2103,-123.9554
11/25/1955,27.1,6.8,49.2103,-123.9554
11/26/1955,27.5,6.3,49.2103,-123.9554
11/27/1955,24.1,4.8,49.2103,-123.9554
11/28/1955,25.6,5.9,49.2103,-123.9554
11/29/1955,26.1,6.4,49.2103,-123.9554
11/30/1955,25.5,6.7,49.2103,-123.9554
12/1/1955,26.4,6.4,49.2103,-123.9554
12/2/1955,27,6.9,49.2103,-123.9554
12/3/1955,26.6,6.5,49.2103,-123.9554
12/4/1955,23.1,5.9,49.2103,-123.9554
12/5/1955,24.4,6.3,49.2103,-123.9554
12/6/1955,25.5,6.4,49.2103,-123.9554
12/7/1955,25.9,6,49.2103,-123.9554
12/8/1955,25.9,6.8,49.2103,-123.9554
12/9/1955,25.4,6.4,49.2103,-123.9554
12/10/1955,25.1,6.7,49.2103,-123.9554
12/11/1955,23.3,6.6,49.2103,-123.9554
12/12/1955,28.3,6.8,49.2103,-123.9554
12/13/1955,27.8,6.1,49.2103,-123.9554
12/14/1955,27.5,4.7,49.2103,-123.9554
12/15/1955,27.8,6.2,49.2103,-123.9554
12/16/1955,27.4,5.8,49.2103,-123.9554
12/17/1955,25.4,5.9,49.2103,-123.9554
12/18/1955,26.3,3,49.2103,-123.9554
12/19/1955,26.8,3.9,49.2103,-123.9554
12/20/1955,27.1,5.6,49.2103,-123.9554
12/21/1955,27.8,6.4,49.2103,-123.9554
12/22/1955,26.1,6.4,49.2103,-123.9554
12/23/1955,27.9,5.8,49.2103,-123.9554
12/24/1955,23.8,5.3,49.2103,-123.9554
12/25/1955,22.9,6.4,49.2103,-123.9554
12/26/1955,26.5,7,49.2103,-123.9554
12/27/1955,28.1,6.1,49.2103,-123.9554
12/28/1955,27.5,5.3,49.2103,-123.9554
12/29/1955,27.4,5,49.2103,-123.9554
12/30/1955,26.8,4.7,49.2103,-123.9554
12/31/1955,27.5,5.1,49.2103,-123.9554
1/1/1956,26.8,5.1,49.2103,-123.9554
1/2/1956,27.5,5.9,49.2103,-123.9554
1/3/1956,27.6,6.1,49.2103,-123.9554
1/4/1956,29,7.1,49.2103,-123.9554
1/5/1956,27.1,6.2,49.2103,-123.9554
1/6/1956,23.5,5.7,49.2103,-123.9554
1/7/1956,20.5,5.5,49.2103,-123.9554
1/8/1956,24,5.8,49.2103,-123.9554
1/9/1956,26.2,6.6,49.2103,-123.9554
1/10/1956,24.5,6.5,49.2103,-123.9554
1/11/1956,23.6,6.6,49.2103,-123.9554
1/12/1956,24.9,6.7,49.2103,-123.9554
1/13/1956,27.4,5.8,49.2103,-123.9554
1/14/1956,25.6,5.6,49.2103,-123.9554
1/15/1956,24.4,5.3,49.2103,-123.9554
1/16/1956,25.3,6.1,49.2103,-123.9554
1/17/1956,22.5,5.6,49.2103,-123.9554
1/18/1956,23.9,6,49.2103,-123.9554
1/19/1956,24.2,6.1,49.2103,-123.9554
1/20/1956,25.4,6.2,49.2103,-123.9554
1/21/1956,24.4,6.2,49.2103,-123.9554
1/22/1956,19.5,5.9,49.2103,-123.9554
1/23/1956,26.7,5.7,49.2103,-123.9554
1/24/1956,23.5,5.2,49.2103,-123.9554
1/25/1956,28.4,6.5,49.2103,-123.9554
1/26/1956,28.7,6.3,49.2103,-123.9554
1/27/1956,27.5,5.1,49.2103,-123.9554
1/28/1956,25.4,4.3,49.2103,-123.9554
1/29/1956,28.4,5.5,49.2103,-123.9554
1/30/1956,28.4,5.3,49.2103,-123.9554
1/31/1956,28.4,4.6,49.2103,-123.9554
2/1/1956,28.7,5.3,49.2103,-123.9554
2/2/1956,28.6,5,49.2103,-123.9554
2/3/1956,27.8,4.2,49.2103,-123.9554
2/4/1956,27,3.9,49.2103,-123.9554
2/5/1956,27.2,4.7,49.2103,-123.9554
2/6/1956,27.9,5.6,49.2103,-123.9554
2/7/1956,28.1,5.9,49.2103,-123.9554
2/8/1956,27.4,5.8,49.2103,-123.9554
2/9/1956,28,6,49.2103,-123.9554
2/10/1956,28.2,6,49.2103,-123.9554
2/11/1956,27.1,5.8,49.2103,-123.9554
2/12/1956,28.5,6.2,49.2103,-123.9554
2/13/1956,28.5,5.1,49.2103,-123.9554
2/14/1956,28.3,4.9,49.2103,-123.9554
2/15/1956,27.9,4.1,49.2103,-123.9554
2/16/1956,28,3.7,49.2103,-123.9554
2/17/1956,28.1,4.1,49.2103,-123.9554
2/18/1956,28.2,4.5,49.2103,-123.9554
2/19/1956,28.2,5.1,49.2103,-123.9554
2/20/1956,27.8,5.4,49.2103,-123.9554
2/21/1956,27.8,5.7,49.2103,-123.9554
2/22/1956,26.7,5.3,49.2103,-123.9554
2/23/1956,28.5,6.3,49.2103,-123.9554
2/24/1956,28.4,6.1,49.2103,-123.9554
2/25/1956,28.9,6,49.2103,-123.9554
2/26/1956,28.4,5.1,49.2103,-123.9554
2/27/1956,28.5,5,49.2103,-123.9554
2/28/1956,27.5,5.1,49.2103,-123.9554
2/29/1956,28,5.2,49.2103,-123.9554
3/1/1956,28.2,5.7,49.2103,-123.9554
3/2/1956,28.9,5.6,49.2103,-123.9554
3/3/1956,26.8,5.1,49.2103,-123.9554
3/4/1956,26.5,5.4,49.2103,-123.9554
3/5/1956,25.8,4.8,49.2103,-123.9554
3/6/1956,27.9,5,49.2103,-123.9554
3/7/1956,26.7,5.7,49.2103,-123.9554
3/8/1956,29.3,6.4,49.2103,-123.9554
3/9/1956,28.9,6.2,49.2103,-123.9554
3/10/1956,28.5,5.9,49.2103,-123.9554
3/11/1956,28.3,5.7,49.2103,-123.9554
3/12/1956,28,5.6,49.2103,-123.9554
3/13/1956,28.2,5.6,49.2103,-123.9554
3/14/1956,28.2,5.6,49.2103,-123.9554
3/15/1956,28.5,6,49.2103,-123.9554
3/16/1956,28.6,6.2,49.2103,-123.9554
3/17/1956,28.5,6.2,49.2103,-123.9554
3/18/1956,28.2,6.9,49.2103,-123.9554
3/19/1956,28.5,6.8,49.2103,-123.9554
3/20/1956,28.7,6.7,49.2103,-123.9554
3/21/1956,27.2,6.4,49.2103,-123.9554
3/22/1956,26.9,6.7,49.2103,-123.9554
3/23/1956,27.7,7,49.2103,-123.9554
3/24/1956,27.1,6.8,49.2103,-123.9554
3/25/1956,23.8,7.1,49.2103,-123.9554
3/26/1956,27,7.2,49.2103,-123.9554
3/27/1956,26.6,6.9,49.2103,-123.9554
3/28/1956,24.9,6.4,49.2103,-123.9554
3/29/1956,26.5,6.4,49.2103,-123.9554
3/30/1956,22.6,6.3,49.2103,-123.9554
3/31/1956,24,6.7,49.2103,-123.9554
4/1/1956,28.9,7.1,49.2103,-123.9554
4/2/1956,28.3,7.4,49.2103,-123.9554
4/3/1956,27.6,7.9,49.2103,-123.9554
4/4/1956,28.5,7.6,49.2103,-123.9554
4/5/1956,28.5,7.2,49.2103,-123.9554
4/6/1956,27.1,7.2,49.2103,-123.9554
4/7/1956,28.4,7.4,49.2103,-123.9554
4/8/1956,28.3,8.4,49.2103,-123.9554
4/9/1956,28.7,8.5,49.2103,-123.9554
4/10/1956,28.5,9.7,49.2103,-123.9554
4/11/1956,28.7,9.2,49.2103,-123.9554
4/12/1956,28.7,8.6,49.2103,-123.9554
4/13/1956,28.7,8.3,49.2103,-123.9554
4/14/1956,28.7,9.1,49.2103,-123.9554
4/15/1956,27.3,9.8,49.2103,-123.9554
4/16/1956,27.1,8.8,49.2103,-123.9554
4/17/1956,28.4,8.9,49.2103,-123.9554
4/18/1956,26.9,9.6,49.2103,-123.9554
4/19/1956,27.9,11,49.2103,-123.9554
4/20/1956,27.4,12.5,49.2103,-123.9554
4/21/1956,26.1,13.3,49.2103,-123.9554
4/22/1956,26.3,11.5,49.2103,-123.9554
4/23/1956,27.3,11.6,49.2103,-123.9554
4/24/1956,28.4,11.7,49.2103,-123.9554
4/25/1956,27.4,12.9,49.2103,-123.9554
4/26/1956,27,14,49.2103,-123.9554
4/27/1956,27.4,11.9,49.2103,-123.9554
4/28/1956,27.3,11.6,49.2103,-123.9554
4/29/1956,28.2,10.4,49.2103,-123.9554
4/30/1956,28.4,10.4,49.2103,-123.9554
5/1/1956,28.4,10.8,49.2103,-123.9554
5/2/1956,27.2,10.8,49.2103,-123.9554
5/3/1956,27.8,11.4,49.2103,-123.9554
5/4/1956,27.8,12.3,49.2103,-123.9554
5/5/1956,24.1,12.3,49.2103,-123.9554
5/6/1956,28.4,12.5,49.2103,-123.9554
5/7/1956,28.3,12.3,49.2103,-123.9554
5/8/1956,27.6,13.3,49.2103,-123.9554
5/9/1956,25.1,13.9,49.2103,-123.9554
5/10/1956,28,12.9,49.2103,-123.9554
5/11/1956,28,11.7,49.2103,-123.9554
5/12/1956,28.4,13.1,49.2103,-123.9554
5/13/1956,28.1,11.9,49.2103,-123.9554
5/14/1956,28.3,11.7,49.2103,-123.9554
5/15/1956,27.8,12.4,49.2103,-123.9554
5/16/1956,28.1,13.4,49.2103,-123.9554
5/17/1956,25.8,15,49.2103,-123.9554
5/18/1956,21.7,16,49.2103,-123.9554
5/19/1956,23,17.1,49.2103,-123.9554
5/20/1956,23.3,16,49.2103,-123.9554
5/21/1956,28.2,12.5,49.2103,-123.9554
5/22/1956,26.4,14.7,49.2103,-123.9554
5/23/1956,25.5,15.4,49.2103,-123.9554
5/24/1956,25.1,16.4,49.2103,-123.9554
5/25/1956,24.9,15.1,49.2103,-123.9554
5/26/1956,24.8,15.5,49.2103,-123.9554
5/27/1956,22.8,14.6,49.2103,-123.9554
5/28/1956,23.5,14.6,49.2103,-123.9554
5/29/1956,25.2,14.2,49.2103,-123.9554
5/30/1956,26.4,14.2,49.2103,-123.9554
5/31/1956,24,15.3,49.2103,-123.9554
6/1/1956,24.2,14.2,49.2103,-123.9554
6/2/1956,22.8,14.9,49.2103,-123.9554
6/3/1956,28,11.4,49.2103,-123.9554
6/4/1956,24,12.9,49.2103,-123.9554
6/5/1956,23.6,13.9,49.2103,-123.9554
6/6/1956,24.4,13.3,49.2103,-123.9554
6/7/1956,27.4,11.1,49.2103,-123.9554
6/8/1956,26.5,11.9,49.2103,-123.9554
6/9/1956,24.8,11.5,49.2103,-123.9554
6/10/1956,27.1,9.9,49.2103,-123.9554
6/11/1956,27.4,10.1,49.2103,-123.9554
6/12/1956,21.2,11.3,49.2103,-123.9554
6/13/1956,17,12.5,49.2103,-123.9554
6/14/1956,18.2,13,49.2103,-123.9554
6/15/1956,19.3,13.5,49.2103,-123.9554
6/16/1956,20.5,13.9,49.2103,-123.9554
6/17/1956,23.7,13.6,49.2103,-123.9554
6/18/1956,24.3,14.1,49.2103,-123.9554
6/19/1956,19.5,15,49.2103,-123.9554
6/20/1956,17,14.6,49.2103,-123.9554
6/21/1956,18.6,15.7,49.2103,-123.9554
6/22/1956,15.9,15.3,49.2103,-123.9554
6/23/1956,13.2,15.1,49.2103,-123.9554
6/24/1956,12.7,15.7,49.2103,-123.9554
6/25/1956,13.3,15.3,49.2103,-123.9554
6/26/1956,15.1,14.2,49.2103,-123.9554
6/27/1956,24.5,12.2,49.2103,-123.9554
6/28/1956,21,13.7,49.2103,-123.9554
6/29/1956,18.4,15,49.2103,-123.9554
6/30/1956,19.7,15.6,49.2103,-123.9554
7/1/1956,21.3,15.3,49.2103,-123.9554
7/2/1956,23.1,15.1,49.2103,-123.9554
7/3/1956,23.2,15.7,49.2103,-123.9554
7/4/1956,24.7,15,49.2103,-123.9554
7/5/1956,25.4,15.6,49.2103,-123.9554
7/6/1956,25.6,15.4,49.2103,-123.9554
7/7/1956,25.9,15.3,49.2103,-123.9554
7/8/1956,18,18.7,49.2103,-123.9554
7/9/1956,17.5,17.2,49.2103,-123.9554
7/10/1956,18.6,16.9,49.2103,-123.9554
7/11/1956,19.4,17.4,49.2103,-123.9554
7/12/1956,22.1,16.8,49.2103,-123.9554
7/13/1956,24.1,16.9,49.2103,-123.9554
7/14/1956,22.8,17.1,49.2103,-123.9554
7/15/1956,23.7,17.4,49.2103,-123.9554
7/16/1956,24.8,17.6,49.2103,-123.9554
7/17/1956,25.9,17.7,49.2103,-123.9554
7/18/1956,21.6,19.4,49.2103,-123.9554
7/19/1956,19.9,21.2,49.2103,-123.9554
7/20/1956,20.3,20.3,49.2103,-123.9554
7/21/1956,21.7,20.9,49.2103,-123.9554
7/22/1956,23.9,18.7,49.2103,-123.9554
7/23/1956,24.9,19.7,49.2103,-123.9554
7/24/1956,24.5,19.6,49.2103,-123.9554
7/25/1956,22.4,19.3,49.2103,-123.9554
7/26/1956,23.1,19.1,49.2103,-123.9554
7/27/1956,24.3,18.2,49.2103,-123.9554
7/28/1956,25.6,18.1,49.2103,-123.9554
7/29/1956,25.4,19,49.2103,-123.9554
7/30/1956,25.7,18.2,49.2103,-123.9554
7/31/1956,25.6,19.2,49.2103,-123.9554
8/1/1956,26.3,17.6,49.2103,-123.9554
8/2/1956,25.9,17.3,49.2103,-123.9554
8/3/1956,26.9,15.3,49.2103,-123.9554
8/4/1956,25.8,16.9,49.2103,-123.9554
8/5/1956,25.2,19.1,49.2103,-123.9554
8/6/1956,17,19.4,49.2103,-123.9554
8/7/1956,19.4,19.4,49.2103,-123.9554
8/8/1956,20.3,19.2,49.2103,-123.9554
8/9/1956,22,18.3,49.2103,-123.9554
8/10/1956,22.6,17.9,49.2103,-123.9554
8/11/1956,24.4,18,49.2103,-123.9554
8/12/1956,22.8,18.1,49.2103,-123.9554
8/13/1956,24.3,18.9,49.2103,-123.9554
8/14/1956,25.4,18.5,49.2103,-123.9554
8/15/1956,27.1,17.8,49.2103,-123.9554
8/16/1956,27.3,17.6,49.2103,-123.9554
8/17/1956,24.8,15.3,49.2103,-123.9554
8/18/1956,23.4,18.6,49.2103,-123.9554
8/19/1956,25.4,20.5,49.2103,-123.9554
8/20/1956,24.1,19.7,49.2103,-123.9554
8/21/1956,20.9,20.4,49.2103,-123.9554
8/22/1956,20.3,21.3,49.2103,-123.9554
8/23/1956,21.8,19.7,49.2103,-123.9554
8/24/1956,23.6,18.2,49.2103,-123.9554
8/25/1956,27.2,14.8,49.2103,-123.9554
8/26/1956,24.3,18.1,49.2103,-123.9554
8/27/1956,25.2,17.5,49.2103,-123.9554
8/28/1956,25.1,17.9,49.2103,-123.9554
8/29/1956,26.3,17.1,49.2103,-123.9554
8/30/1956,24.9,17.4,49.2103,-123.9554
8/31/1956,24.5,18.6,49.2103,-123.9554
9/1/1956,25.3,17.9,49.2103,-123.9554
9/2/1956,26.1,17.4,49.2103,-123.9554
9/3/1956,26.9,16.8,49.2103,-123.9554
9/4/1956,26.9,16.2,49.2103,-123.9554
9/5/1956,26.9,15.4,49.2103,-123.9554
9/6/1956,26.4,15.5,49.2103,-123.9554
9/7/1956,27.3,15.3,49.2103,-123.9554
9/8/1956,28.1,14.6,49.2103,-123.9554
9/9/1956,27.5,14.5,49.2103,-123.9554
9/10/1956,27.5,14.3,49.2103,-123.9554
9/11/1956,27.5,14.1,49.2103,-123.9554
9/12/1956,27.3,14.6,49.2103,-123.9554
9/13/1956,27.1,15,49.2103,-123.9554
9/14/1956,26.2,16.1,49.2103,-123.9554
9/15/1956,25.9,15.2,49.2103,-123.9554
9/16/1956,26.2,14.9,49.2103,-123.9554
9/17/1956,26.4,14.7,49.2103,-123.9554
9/18/1956,26.5,15.6,49.2103,-123.9554
9/19/1956,26.3,15.1,49.2103,-123.9554
9/20/1956,28.1,12.6,49.2103,-123.9554
9/21/1956,28.2,11.7,49.2103,-123.9554
9/22/1956,28.1,12.3,49.2103,-123.9554
9/23/1956,28.1,12.4,49.2103,-123.9554
9/24/1956,28.1,12.5,49.2103,-123.9554
9/25/1956,28.1,12.6,49.2103,-123.9554
9/26/1956,29.4,9.8,49.2103,-123.9554
9/27/1956,27.9,11.8,49.2103,-123.9554
9/28/1956,28.1,11.8,49.2103,-123.9554
9/29/1956,27.1,12,49.2103,-123.9554
9/30/1956,27.5,11.7,49.2103,-123.9554
10/1/1956,28,11.3,49.2103,-123.9554
10/2/1956,29.1,10.7,49.2103,-123.9554
10/3/1956,28,11,49.2103,-123.9554
10/4/1956,27.8,11.3,49.2103,-123.9554
10/5/1956,26.4,11.9,49.2103,-123.9554
10/6/1956,26.7,12.4,49.2103,-123.9554
10/7/1956,26.1,12.7,49.2103,-123.9554
10/8/1956,26,12.3,49.2103,-123.9554
10/9/1956,26.3,12.1,49.2103,-123.9554
10/10/1956,27,11.3,49.2103,-123.9554
10/11/1956,27.5,11.6,49.2103,-123.9554
10/12/1956,27.6,11.4,49.2103,-123.9554
10/13/1956,28.2,11.4,49.2103,-123.9554
10/14/1956,27.6,11.2,49.2103,-123.9554
10/15/1956,27.1,10.9,49.2103,-123.9554
10/16/1956,27.6,10.4,49.2103,-123.9554
10/17/1956,27,10.7,49.2103,-123.9554
10/18/1956,27.5,9.6,49.2103,-123.9554
10/19/1956,27.3,9.1,49.2103,-123.9554
10/20/1956,26.8,9.1,49.2103,-123.9554
10/21/1956,26.3,8.8,49.2103,-123.9554
10/22/1956,17.2,8.6,49.2103,-123.9554
10/23/1956,29.4,8.7,49.2103,-123.9554
10/24/1956,27.5,8.7,49.2103,-123.9554
10/25/1956,27.4,9.1,49.2103,-123.9554
10/26/1956,27.7,9.1,49.2103,-123.9554
10/27/1956,24.2,8.8,49.2103,-123.9554
10/28/1956,23.1,7.6,49.2103,-123.9554
10/29/1956,24.6,8.5,49.2103,-123.9554
10/30/1956,26.3,8.4,49.2103,-123.9554
10/31/1956,26.9,7.3,49.2103,-123.9554
11/1/1956,27.7,8.5,49.2103,-123.9554
11/2/1956,26.4,8.2,49.2103,-123.9554
11/3/1956,25.9,8.2,49.2103,-123.9554
11/4/1956,25.3,8.2,49.2103,-123.9554
11/5/1956,24.7,8.2,49.2103,-123.9554
11/6/1956,25.7,8.3,49.2103,-123.9554
11/7/1956,25.6,8.2,49.2103,-123.9554
11/8/1956,25.5,8.3,49.2103,-123.9554
11/9/1956,24.7,8.3,49.2103,-123.9554
11/10/1956,25.1,8.6,49.2103,-123.9554
11/11/1956,25.5,8.8,49.2103,-123.9554
11/12/1956,25.5,8.7,49.2103,-123.9554
11/13/1956,27.1,8.5,49.2103,-123.9554
11/14/1956,25.9,7.9,49.2103,-123.9554
11/15/1956,24.3,8.2,49.2103,-123.9554
11/16/1956,25.6,7.5,49.2103,-123.9554
11/17/1956,29.3,8.7,49.2103,-123.9554
11/18/1956,28.1,7.9,49.2103,-123.9554
11/19/1956,26.8,7.1,49.2103,-123.9554
11/20/1956,25.7,7,49.2103,-123.9554
11/21/1956,25.3,6.8,49.2103,-123.9554
11/22/1956,25.7,7.2,49.2103,-123.9554
11/23/1956,26.1,6.9,49.2103,-123.9554
11/24/1956,26.5,6.2,49.2103,-123.9554
11/25/1956,26.3,6.4,49.2103,-123.9554
11/26/1956,26,6.6,49.2103,-123.9554
11/27/1956,26.1,6.9,49.2103,-123.9554
11/28/1956,26.7,6.7,49.2103,-123.9554
11/29/1956,26.5,6.1,49.2103,-123.9554
11/30/1956,26.8,9.7,49.2103,-123.9554
12/1/1956,26.5,6.5,49.2103,-123.9554
12/2/1956,26.5,6.8,49.2103,-123.9554
12/3/1956,26.5,7.2,49.2103,-123.9554
12/4/1956,28,7.3,49.2103,-123.9554
12/5/1956,27.9,6.4,49.2103,-123.9554
