Date,Quadrat,Meter.point,Sampler,Recorder,Bedrock,Boulder,Cobble,Sand.Gravel.Pebble,Water,SiteHeightYear,SUBSTRATE.ROCK,SUBSTRATE.SAND,WATER,Pebble,SAND.SCOUR,SUBSTRATE.Clam.shell,Site,Zone,Year,UID,Shore_height_cm,Lat,Long,Taxon,Abundance,taxon_revised,taxon_lumped,taxon_lumped2,taxon_lumped3,non.alga.flag,motile_sessile,Notes,kelp_fucoid_turf,littler_groups,new_cat,new_cat_simple1,new_cat_simple2,new_cat_simple3
2017-05-25,4,5,SCL,SCL,100,NA,NA,NA,NA,Fifth Beach MID 2017,NA,7,2,NA,NA,NA,Fifth Beach,MID,2017,Fifth Beach MID 2017 4,221,51.6407995206217,-128.156664432479,bare rock,17,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-25,5,6,LL,KJ,100,NA,NA,NA,NA,Fifth Beach MID 2017,NA,13,2,NA,NA,NA,Fifth Beach,MID,2017,Fifth Beach MID 2017 5,203,51.6407963176139,-128.156677933246,bare rock,2,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-25,6,15,SS,KD,100,NA,NA,NA,NA,Fifth Beach MID 2017,NA,NA,NA,NA,NA,NA,Fifth Beach,MID,2017,Fifth Beach MID 2017 6,170,51.6407674634806,-128.156799437668,bare rock,2,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-25,7,18,SS,KD,100,NA,NA,NA,NA,Fifth Beach MID 2017,NA,NA,NA,NA,NA,NA,Fifth Beach,MID,2017,Fifth Beach MID 2017 7,225,51.640757845415,-128.156839940072,bare rock,6,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-25,8,21,PTM,PTM,100,NA,NA,NA,NA,Fifth Beach MID 2017,NA,6,92,NA,NA,NA,Fifth Beach,MID,2017,Fifth Beach MID 2017 8,226,51.640748227325,-128.156880441013,bare rock,10,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-25,9,23,SS,KD,100,NA,NA,NA,NA,Fifth Beach MID 2017,NA,NA,NA,NA,NA,NA,Fifth Beach,MID,2017,Fifth Beach MID 2017 9,242,51.6407418122672,-128.15690744265,bare rock,7,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-25,10,24,LL,KJ,100,NA,NA,NA,NA,Fifth Beach MID 2017,NA,NA,10,NA,NA,NA,Fifth Beach,MID,2017,Fifth Beach MID 2017 10,244,51.6407386092312,-128.156920943382,bare rock,6,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-25,1,3,LL,KJ,100,NA,NA,NA,NA,Fifth Beach HIGH 2017,NA,NA,NA,NA,NA,NA,Fifth Beach,HIGH,2017,Fifth Beach HIGH 2017 1,345,51.6407836796431,-128.156585900622,bare rock,3,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-25,2,7,SCL,SCL,100,NA,NA,NA,NA,Fifth Beach HIGH 2017,NA,NA,4,NA,NA,NA,Fifth Beach,HIGH,2017,Fifth Beach HIGH 2017 2,248,51.6407659222834,-128.156636161441,bare rock,16,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-25,3,9,SS,KD,100,NA,NA,NA,NA,Fifth Beach HIGH 2017,NA,NA,NA,NA,NA,NA,Fifth Beach,HIGH,2017,Fifth Beach HIGH 2017 3,336,51.6407570390949,-128.156661291197,bare rock,2,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-25,4,10,LL,KJ,100,NA,NA,NA,NA,Fifth Beach HIGH 2017,NA,NA,NA,NA,NA,NA,Fifth Beach,HIGH,2017,Fifth Beach HIGH 2017 4,305,51.6407525975039,-128.156673856794,bare rock,15,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-25,5,11,LL,KJ,100,NA,NA,NA,NA,Fifth Beach HIGH 2017,NA,NA,NA,NA,NA,NA,Fifth Beach,HIGH,2017,Fifth Beach HIGH 2017 5,320,51.640748155901,-128.156686420943,bare rock,2,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-25,6,12,SS,KD,100,NA,NA,NA,NA,Fifth Beach HIGH 2017,NA,NA,NA,NA,NA,NA,Fifth Beach,HIGH,2017,Fifth Beach HIGH 2017 6,315,51.6407437143072,-128.156698986535,bare rock,1,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-25,7,15,SCL,SCL,100,NA,NA,NA,NA,Fifth Beach HIGH 2017,NA,2,5,NA,NA,NA,Fifth Beach,HIGH,2017,Fifth Beach HIGH 2017 7,243,51.6407303984978,-128.156736681684,bare rock,15,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-25,8,23,LL,KJ,100,NA,NA,NA,NA,Fifth Beach HIGH 2017,NA,NA,NA,NA,NA,NA,Fifth Beach,HIGH,2017,Fifth Beach HIGH 2017 8,356,51.6406948656347,-128.156837201936,bare rock,1,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-25,9,27,SS,KD,100,NA,NA,NA,NA,Fifth Beach HIGH 2017,NA,NA,NA,NA,NA,NA,Fifth Beach,HIGH,2017,Fifth Beach HIGH 2017 9,349,51.6406771081663,-128.15688746256,bare rock,14,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-25,10,29,SS,KD,100,NA,NA,NA,NA,Fifth Beach HIGH 2017,NA,NA,NA,NA,NA,NA,Fifth Beach,HIGH,2017,Fifth Beach HIGH 2017 10,326,51.6406670528562,-128.156915911779,bare rock,6,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-25,1,0,KJ,LL,100,NA,NA,NA,NA,North Beach LOW 2017,NA,NA,23,NA,NA,NA,North Beach,LOW,2017,North Beach LOW 2017 1,NA,51.6653870728041,-128.135297556399,bare rock,3,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-25,2,3,SCL,SCL,100,NA,NA,NA,NA,North Beach LOW 2017,NA,NA,2,NA,NA,NA,North Beach,LOW,2017,North Beach LOW 2017 2,97,51.6654140484163,-128.135297622656,bare rock,7,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-25,3,4,SS,KD,100,NA,NA,NA,NA,North Beach LOW 2017,NA,NA,NA,NA,NA,NA,North Beach,LOW,2017,North Beach LOW 2017 3,106,51.6654230402906,-128.135297645224,bare rock,4,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-25,4,6,SS,KD,100,NA,NA,NA,NA,North Beach LOW 2017,NA,NA,4,NA,NA,NA,North Beach,LOW,2017,North Beach LOW 2017 4,100,51.665441015038,-128.135297689084,bare rock,6,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-25,5,7,SCL,SCL,100,NA,NA,NA,NA,North Beach LOW 2017,NA,NA,8,NA,NA,NA,North Beach,LOW,2017,North Beach LOW 2017 5,96,51.6654500069122,-128.135297711652,bare rock,8,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-25,6,9,KJ,LL,100,NA,NA,NA,NA,North Beach LOW 2017,NA,NA,NA,NA,NA,NA,North Beach,LOW,2017,North Beach LOW 2017 6,114,51.66546799065,-128.13529775534101,bare rock,1,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-25,7,10,SS,KD,100,NA,NA,NA,NA,North Beach LOW 2017,NA,NA,1,NA,NA,NA,North Beach,LOW,2017,North Beach LOW 2017 7,132,51.6654769825242,-128.135297777908,bare rock,5,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-25,8,12,SCL,SCL,100,NA,NA,NA,NA,North Beach LOW 2017,NA,NA,NA,NA,NA,NA,North Beach,LOW,2017,North Beach LOW 2017 8,151,51.6654949662618,-128.135297821598,bare rock,16,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-25,9,18,KJ,LL,100,NA,NA,NA,NA,North Beach LOW 2017,NA,NA,NA,NA,NA,NA,North Beach,LOW,2017,North Beach LOW 2017 9,171,51.6655489085054,-128.135297955727,bare rock,21,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-25,10,23,KD,SS,100,NA,NA,NA,NA,North Beach LOW 2017,NA,NA,NA,NA,NA,NA,North Beach,LOW,2017,North Beach LOW 2017 10,157,51.6655903700166,-128.135298057076,bare rock,15,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-25,1,2,SS,KD,85,NA,15,NA,NA,North Beach MID 2017,NA,NA,66,NA,NA,NA,North Beach,MID,2017,North Beach MID 2017 1,209,51.6654008412155,-128.135237999357,bare rock,5,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-25,2,4,SCL,SCL,100,NA,NA,NA,NA,North Beach MID 2017,NA,NA,2,NA,NA,NA,North Beach,MID,2017,North Beach MID 2017 2,207,51.6654188164377,-128.135236886436,bare rock,25,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-25,3,5,KJ,LL,100,NA,NA,NA,NA,North Beach MID 2017,NA,NA,10,NA,NA,NA,North Beach,MID,2017,North Beach MID 2017 3,184,51.6654277950636,-128.13523633087,bare rock,22,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-25,4,6,KJ,LL,100,NA,NA,NA,NA,North Beach MID 2017,NA,NA,10,NA,NA,NA,North Beach,MID,2017,North Beach MID 2017 4,216,51.66543678268,-128.135235775132,bare rock,3,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-25,5,9,PTM,PTM,100,NA,NA,NA,NA,North Beach MID 2017,NA,NA,NA,NA,NA,NA,North Beach,MID,2017,North Beach MID 2017 5,200,51.6654637365279,-128.135234106641,bare rock,7,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-25,6,11,SCL,SCL,100,NA,NA,NA,NA,North Beach MID 2017,NA,NA,1,NA,NA,NA,North Beach,MID,2017,North Beach MID 2017 6,278,51.6654817027594,-128.135232993888,bare rock,8,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-25,7,13,KD,SS,100,NA,NA,NA,NA,North Beach MID 2017,NA,NA,NA,NA,NA,NA,North Beach,MID,2017,North Beach MID 2017 7,278,51.6654996690015,-128.13523188258,bare rock,5,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-25,8,17,SCL,SCL,100,NA,NA,NA,NA,North Beach MID 2017,NA,NA,5,NA,NA,NA,North Beach,MID,2017,North Beach MID 2017 8,260,51.6655356104652,-128.135229658344,bare rock,13,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-25,9,18,KJ,LL,100,NA,NA,NA,NA,North Beach MID 2017,NA,NA,4,NA,NA,NA,North Beach,MID,2017,North Beach MID 2017 9,267,51.6655445980814,-128.135229102603,bare rock,2,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-25,10,21,SS,KD,100,NA,NA,NA,NA,North Beach MID 2017,NA,NA,21,NA,NA,NA,North Beach,MID,2017,North Beach MID 2017 10,285,51.6655715519286,-128.135227434104,bare rock,6,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-25,1,1,SS,SS,100,NA,NA,NA,NA,North Beach HIGH 2017,NA,NA,4,NA,NA,NA,North Beach,HIGH,2017,North Beach HIGH 2017 1,382,51.6653904545363,-128.135093733742,bare rock,6,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-25,2,4,KJ,LL,100,NA,NA,NA,NA,North Beach HIGH 2017,NA,NA,NA,NA,NA,NA,North Beach,HIGH,2017,North Beach HIGH 2017 2,319,51.6654164448799,-128.135105308046,bare rock,1,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-25,3,6,SCL,SCL,100,NA,NA,NA,NA,North Beach HIGH 2017,NA,NA,8,NA,NA,NA,North Beach,HIGH,2017,North Beach HIGH 2017 3,318,51.6654337747753,-128.135113024681,bare rock,18,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-25,4,8,KJ,LL,100,NA,NA,NA,NA,North Beach HIGH 2017,NA,NA,1,NA,NA,NA,North Beach,HIGH,2017,North Beach HIGH 2017 4,379,51.6654511046702,-128.135120741322,bare rock,44,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-25,5,11,PTM,PTM,100,NA,NA,NA,NA,North Beach HIGH 2017,NA,NA,NA,NA,NA,NA,North Beach,HIGH,2017,North Beach HIGH 2017 5,346,51.6654771040015,-128.135132315486,bare rock,5,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-25,6,13,KJ,LL,100,NA,NA,NA,NA,North Beach HIGH 2017,NA,NA,NA,NA,NA,NA,North Beach,HIGH,2017,North Beach HIGH 2017 6,287,51.6654944338951,-128.135140032142,bare rock,2,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-25,7,16,SS,KD,100,NA,NA,NA,NA,North Beach HIGH 2017,NA,NA,NA,NA,NA,NA,North Beach,HIGH,2017,North Beach HIGH 2017 7,282,51.6655204242339,-128.135151606499,bare rock,9,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-25,8,20,SS,KD,100,NA,NA,NA,NA,North Beach HIGH 2017,NA,NA,NA,NA,NA,NA,North Beach,HIGH,2017,North Beach HIGH 2017 8,219,51.6655550840073,-128.135167038399,bare rock,1,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-25,9,21,SCL,SCL,100,NA,NA,NA,NA,North Beach HIGH 2017,NA,NA,NA,NA,NA,NA,North Beach,HIGH,2017,North Beach HIGH 2017 9,230,51.6655637534535,-128.135170897376,bare rock,10,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-25,10,23,SS,KD,100,NA,NA,NA,NA,North Beach HIGH 2017,NA,NA,NA,NA,NA,NA,North Beach,HIGH,2017,North Beach HIGH 2017 10,243,51.6655810833444,-128.135178614061,bare rock,0.5,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-12,1,1,Sam,Liam,NA,88,NA,NA,NA,Foggy Cove LOW 2018,NA,NA,NA,12,NA,NA,Foggy Cove,LOW,2018,Foggy Cove LOW 2018 1,124,51.6512843764764,-128.14349714117,bare rock,18,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-12,2,6,SCL,SCL,NA,40,40,NA,NA,Foggy Cove LOW 2018,NA,NA,37,20,NA,NA,Foggy Cove,LOW,2018,Foggy Cove LOW 2018 2,107,51.6512578810354,-128.143555523537,bare rock,18,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-12,3,8,Lauran,Soren,NA,100,NA,NA,NA,Foggy Cove LOW 2018,NA,NA,NA,NA,NA,NA,Foggy Cove,LOW,2018,Foggy Cove LOW 2018 3,138,51.6512472792483,-128.143578875666,bare rock,1,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-12,4,17,PTM,PTM,NA,30,70,NA,NA,Foggy Cove LOW 2018,NA,NA,NA,NA,NA,NA,Foggy Cove,LOW,2018,Foggy Cove LOW 2018 4,90,51.6511995801647,-128.143683963553,bare rock,9,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-12,5,18,SCL,SCL,NA,67,33,NA,NA,Foggy Cove LOW 2018,NA,NA,2,NA,NA,NA,Foggy Cove,LOW,2018,Foggy Cove LOW 2018 5,104,51.651194279264,-128.143695640312,bare rock,10,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-12,6,21,Lauran,Soren,NA,56,44,NA,NA,Foggy Cove LOW 2018,NA,NA,1,NA,NA,NA,Foggy Cove,LOW,2018,Foggy Cove LOW 2018 6,112,51.6511783855348,-128.143730668956,bare rock,1,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-12,7,23,Sam,Liam,NA,35,60,NA,NA,Foggy Cove LOW 2018,NA,NA,NA,5,NA,NA,Foggy Cove,LOW,2018,Foggy Cove LOW 2018 7,117,51.6511677837124,-128.143754021002,bare rock,5,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-12,8,29,SCL,SCL,NA,56,32,NA,NA,Foggy Cove LOW 2018,NA,NA,3,12,NA,NA,Foggy Cove,LOW,2018,Foggy Cove LOW 2018 8,90,51.6511359872282,-128.143824079799,bare rock,28,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-12,9,33,Sam,Liam,NA,100,NA,NA,NA,Foggy Cove LOW 2018,NA,NA,NA,NA,NA,NA,Foggy Cove,LOW,2018,Foggy Cove LOW 2018 9,135,51.6511147925418,-128.143870785071,bare rock,2,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-12,10,34,Lauran,Soren,NA,50,50,NA,NA,Foggy Cove LOW 2018,NA,NA,4,NA,NA,NA,Foggy Cove,LOW,2018,Foggy Cove LOW 2018 10,103,51.6511094916118,-128.143882460341,bare rock,4,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-12,1,1,SCL,SCL,NA,95,4,NA,NA,Foggy Cove MID 2018,NA,2,1,1,NA,NA,Foggy Cove,MID,2018,Foggy Cove MID 2018 1,171,51.6511804351453,-128.143207876071,bare rock,50,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-12,2,4,Lauran,Soren,NA,65,35,NA,NA,Foggy Cove MID 2018,NA,NA,5,NA,NA,NA,Foggy Cove,MID,2018,Foggy Cove MID 2018 2,197,51.6511645144011,-128.143242879366,bare rock,25,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-12,3,12,PTM,PTM,NA,21,69,NA,NA,Foggy Cove MID 2018,NA,NA,21,NA,NA,NA,Foggy Cove,MID,2018,Foggy Cove MID 2018 3,203,51.6511220620247,-128.14333622083,bare rock,64,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-12,4,15,SCL,SCL,NA,56,34,NA,NA,Foggy Cove MID 2018,NA,NA,4,10,NA,NA,Foggy Cove,MID,2018,Foggy Cove MID 2018 4,160,51.6511061412417,-128.143371224036,bare rock,43,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-12,5,17,Sam,Liam,NA,93,7,NA,NA,Foggy Cove MID 2018,NA,NA,NA,NA,NA,NA,Foggy Cove,MID,2018,Foggy Cove MID 2018 5,174,51.6510955303738,-128.143394558954,bare rock,29,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-12,6,20,Sam,Liam,NA,94,6,NA,NA,Foggy Cove MID 2018,NA,NA,NA,NA,NA,NA,Foggy Cove,MID,2018,Foggy Cove MID 2018 6,182,51.6510796095731,-128.143429562119,bare rock,70,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-12,7,23,Lauran,Soren,NA,97,3,NA,NA,Foggy Cove MID 2018,NA,NA,10,NA,NA,NA,Foggy Cove,MID,2018,Foggy Cove MID 2018 7,165,51.6510636887618,-128.14346456526,bare rock,35,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-12,8,26,PTM,PTM,NA,68,30,NA,NA,Foggy Cove MID 2018,NA,NA,NA,NA,NA,NA,Foggy Cove,MID,2018,Foggy Cove MID 2018 8,196,51.65104776794,-128.143499568376,bare rock,27,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-12,9,46,Sam,Liam,NA,35,10,NA,NA,Foggy Cove MID 2018,NA,NA,NA,55,NA,NA,Foggy Cove,MID,2018,Foggy Cove MID 2018 9,181,51.6509416318503,-128.14373292132,bare rock,74,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-12,10,48,Sam,Liam,NA,75,5,NA,NA,Foggy Cove MID 2018,NA,NA,NA,20,NA,NA,Foggy Cove,MID,2018,Foggy Cove MID 2018 10,170,51.6509310209095,-128.14375625607,bare rock,52,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-12,1,3,Soren,Lauran,NA,50,50,NA,NA,Foggy Cove HIGH 2018,NA,NA,NA,NA,NA,NA,Foggy Cove,HIGH,2018,Foggy Cove HIGH 2018 1,257,51.6509858884505,-128.143047434855,bare rock,73,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-12,2,5,SCL,SCL,78,12,10,NA,NA,Foggy Cove HIGH 2018,NA,NA,14,NA,NA,NA,Foggy Cove,HIGH,2018,Foggy Cove HIGH 2018 2,259,51.6509722779767,-128.143066329477,bare rock,70,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-12,3,6,SCL,SCL,95,5,NA,NA,NA,Foggy Cove HIGH 2018,NA,NA,50,NA,NA,NA,Foggy Cove,HIGH,2018,Foggy Cove HIGH 2018 3,242,51.6509654772338,-128.143075776699,bare rock,60,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-12,4,14,Soren,Lauran,NA,40,60,NA,NA,Foggy Cove HIGH 2018,NA,NA,NA,NA,NA,NA,Foggy Cove,HIGH,2018,Foggy Cove HIGH 2018 4,242,51.6509110352799,-128.143151352161,bare rock,75,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-12,5,17,Sam,Liam,NA,77,12,NA,NA,Foggy Cove HIGH 2018,NA,NA,NA,11,NA,NA,Foggy Cove,HIGH,2018,Foggy Cove HIGH 2018 5,234,51.6508906240374,-128.143179693912,bare rock,95,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-12,6,29,Sam,Liam,NA,100,NA,NA,NA,Foggy Cove HIGH 2018,NA,NA,NA,NA,NA,NA,Foggy Cove,HIGH,2018,Foggy Cove HIGH 2018 6,320,51.6508089609952,-128.143293058109,bare rock,90,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-12,7,33,Sam,Liam,NA,100,NA,NA,NA,Foggy Cove HIGH 2018,NA,NA,NA,NA,NA,NA,Foggy Cove,HIGH,2018,Foggy Cove HIGH 2018 7,302,51.6507817489432,-128.143330845433,bare rock,18,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-12,8,37,Soren,Lauran,NA,75,25,NA,NA,Foggy Cove HIGH 2018,NA,NA,NA,NA,NA,NA,Foggy Cove,HIGH,2018,Foggy Cove HIGH 2018 8,282,51.6507545278987,-128.143368634326,bare rock,62.5,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-12,9,42,Sam,Liam,NA,100,NA,NA,NA,Foggy Cove HIGH 2018,NA,NA,NA,NA,NA,NA,Foggy Cove,HIGH,2018,Foggy Cove HIGH 2018 9,352,51.6507204970697,-128.143415869018,bare rock,32,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-12,10,43,Sam,Liam,NA,96,2,NA,NA,Foggy Cove HIGH 2018,NA,NA,NA,2,NA,NA,Foggy Cove,HIGH,2018,Foggy Cove HIGH 2018 10,256,51.6507136962979,-128.143425316136,bare rock,66,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-13,1,2,SCL,SCL,100,NA,NA,NA,NA,Fifth Beach LOW 2018,NA,3,6,NA,NA,NA,Fifth Beach,LOW,2018,Fifth Beach LOW 2018 1,152,51.640848447932,-128.156672402393,bare rock,2,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-13,2,3,SCL,SCL,100,NA,NA,NA,NA,Fifth Beach LOW 2018,NA,7,3,NA,NA,NA,Fifth Beach,LOW,2018,Fifth Beach LOW 2018 2,137,51.6408446485905,-128.156685502367,bare rock,2,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-13,3,5,LML,SRH,100,NA,NA,NA,NA,Fifth Beach LOW 2018,NA,80,NA,NA,NA,NA,Fifth Beach,LOW,2018,Fifth Beach LOW 2018 3,138,51.640837058904,-128.156711703587,bare rock,3,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-13,4,6,SCL,SCL,100,NA,NA,NA,NA,Fifth Beach LOW 2018,NA,2,4,NA,NA,NA,Fifth Beach,LOW,2018,Fifth Beach LOW 2018 4,128,51.6408332685486,-128.156724803388,bare rock,2,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
